path,assert,declare-fun,declare-const,declare-sort,define-fun,define-fun-rec,define-funs-rec,define-sort,declare-datatype,declare-datatypes,BitVec,bvempty,concat,extract,repeat,bvnot,bvand,bvor,bvnand,bvnor,bvxor,bvxnor,bvcomp,bvneg,bvadd,bvmul,bvudiv,bvurem,bvsub,bvsdiv,bvsrem,bvsmod,bvult,bvule,bvugt,bvuge,bvslt,bvsle,bvsgt,bvsge,bvshl,bvlshr,bvashr,zero_extend,sign_extend,rotate_left,rotate_right,reduce_and,reduce_or,reduce_xor,bvite,bv1ult,bitOf,bvuaddo,bvsaddo,bvumulo,bvsmulo,bvusubo,bvssubo,bvsdivo,bvultbv,bvsltbv,bvredand,bvredor,int2bv,bv2nat,bvsize,true,false,Bool,ite,not,or,and,=>,xor,=,distinct,const,exists,forall,let,maxTermDepth,normalizedSize
BV/2017-Preiner-tptp/NUM917=1.smt2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,6,599
BV/20210330-PEak/no-extern-loop_sat_subset/medium2.smt2,1,0,26,0,0,0,0,0,0,0,11,0,8554,32772,0,1260,840,420,0,0,420,0,0,840,3362,420,0,0,0,0,0,0,0,844,0,0,840,840,0,0,0,841,420,5460,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,1260,4,32765,3780,2941,3780,0,0,34862,0,0,0,1,137102,137108,7177558
BV/20210330-PEak/extern-loop_unsat_subset/medium.smt2,1,0,24,0,0,0,0,0,0,0,11,0,11736,53772,0,2520,840,840,0,0,840,0,0,1680,6722,840,0,0,0,0,0,0,0,1684,0,0,1680,1680,0,0,1,840,840,10080,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42843,5880,4201,5880,0,0,45362,0,0,0,1,202442,202448,11234465
BV/20210301-Alive2/oggenc/283_oggenc.smt2,1,0,37,0,0,0,0,0,0,0,682,0,16640,1588,0,0,0,0,0,0,0,0,0,0,1223,1090,0,0,0,124,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,233,123,342,0,0,740,0,0,0,31,4199,252,504151
BV/20210330-PEak/no-extern-loop_sat_subset/medium0.smt2,1,0,26,0,0,0,0,0,0,0,11,0,16780,66373,0,2520,1680,840,0,0,840,0,0,1680,6720,842,0,0,2,0,0,0,1,1684,0,0,1680,1682,0,0,0,1680,840,10920,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,2520,4,65528,7560,5881,7560,0,0,70563,0,0,0,1,275537,275543,15051502
BV/20210330-PEak/extern-loop_sat_subset/hard0.smt2,1,0,30,0,0,0,0,0,0,0,6,0,9189,44654,0,2160,720,720,0,0,720,0,0,1440,5760,722,0,0,2,0,0,0,1,1444,0,0,1440,1442,0,0,0,720,720,8640,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36726,5040,3601,5040,0,0,38882,0,0,0,1,171224,171230,9373150
BV/20210330-PEak/no-extern-loop_sat_subset/medium1.smt2,1,0,26,0,0,0,0,0,0,0,11,0,8554,32772,0,1260,840,420,0,0,420,0,0,840,3362,420,0,0,0,0,0,0,0,844,0,0,840,840,0,0,0,841,420,5460,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,1260,4,32765,3780,2941,3780,0,0,34862,0,0,0,1,137102,137108,7177984
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node677435.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,4,0,7,0,0,1,0,1,20,2857
BV/2017-Preiner-keymaera/ETCS-essentials-node4106.smt2,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,0,3,4,0,0,0,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,0,0,0,0,1,0,1,16,2357
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node24127.smt2,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,1,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2,0,3,0,0,1,0,1,23,2467
BV/20210330-PEak/extern-loop_sat_subset/hard1.smt2,1,0,25,0,0,0,0,0,0,0,12,0,34764,163813,0,7560,2520,2520,0,0,2520,0,0,5040,20160,2521,0,0,1,0,0,0,1,5044,0,0,5040,5041,0,0,0,2520,2520,30240,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,133565,17640,12601,17640,0,0,141122,0,0,0,1,619434,619440,39158524
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node532347.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,4,0,7,0,0,1,0,1,20,2812
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node385461.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,4,0,6,0,0,1,0,1,19,2843
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node601999.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,4,0,8,0,0,1,0,1,21,2841
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node252045.smt2,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,4,0,8,0,0,1,0,1,21,2892
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node365475.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,4,0,6,0,0,1,0,2,21,2833
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node21762.smt2,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,1,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,0,2,0,0,1,0,1,22,2363
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node391949.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,4,0,6,0,0,1,0,1,19,2828
BV/2017-Preiner-keymaera/binary_driver-2007-10-09-node8745.smt2,1,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,0,6,4,0,0,0,0,0,0,0,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,2,0,1,0,0,1,0,2,23,3038
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node622752.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,4,0,7,0,0,1,0,1,20,2857
BV/2017-Preiner-keymaera/bouncing-ball-simple-node5587.smt2,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,0,0,0,2,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2,0,4,0,0,1,0,0,19,2344
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node672522.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,4,0,6,0,0,1,0,2,21,2817
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node550504.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,4,0,7,0,0,1,0,1,20,2785
BV/2017-Preiner-keymaera/bouncing-ball-simple-node5981.smt2,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,2,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,0,4,0,0,1,0,0,18,2257
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node351731.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,4,0,6,0,0,1,0,1,20,2843
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node44538.smt2,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,3,0,0,0,0,0,0,2,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,2,0,4,0,0,1,0,2,24,2695
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node172099.smt2,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,4,0,7,0,0,1,0,1,20,2843
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node488227.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,4,0,8,0,0,1,0,1,22,2833
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node32497.smt2,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,2,0,3,0,0,1,0,1,21,2382
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node267466.smt2,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,4,0,6,0,0,1,0,1,20,2713
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node248047.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,4,0,7,0,0,1,0,1,20,2793
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node38802.smt2,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,6,0,0,0,0,0,0,2,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,2,0,3,0,0,1,0,1,24,3017
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node253609.smt2,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,4,0,8,0,0,1,0,1,21,2884
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node6814.smt2,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,2,0,3,0,0,1,0,1,21,2327
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node99986.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,2,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,4,0,5,0,0,1,0,1,18,2700
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node271799.smt2,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,4,0,5,0,0,1,0,1,19,2712
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node618750.smt2,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,4,0,7,0,0,1,0,1,21,2782
BV/2017-Preiner-keymaera/vsl.proof-node1377.smt2,1,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,0,0,1,2,0,0,0,0,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,0,0,0,0,1,0,2,17,2267
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node268443.smt2,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,4,0,7,0,0,1,0,1,21,2750
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node737898.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,4,0,7,0,0,1,0,1,20,2868
BV/2017-Preiner-keymaera/dccs-example-simple-node3459.smt2,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2,0,0,0,0,1,0,0,20,2308
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node621704.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,4,0,7,0,0,1,0,1,20,2841
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node270992.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,4,0,7,0,0,1,0,1,21,2801
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node529901.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,4,0,7,0,0,1,0,1,20,2793
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node54865.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,2,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,4,0,6,0,0,1,0,1,19,2732
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node674647.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,4,0,6,0,0,1,0,1,20,2843
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node703624.smt2,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,4,0,7,0,0,1,0,1,21,2734
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node388424.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,4,0,6,0,0,1,0,2,21,2833
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node532026.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,4,0,7,0,0,1,0,1,20,2820
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node603757.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,4,0,7,0,0,1,0,1,20,2812
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node384248.smt2,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,4,0,6,0,0,1,0,2,21,2766
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node676430.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,4,0,8,0,0,1,0,1,21,2889
BV/2017-Preiner-keymaera/dccs-example-simple-node3457.smt2,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2,0,0,0,0,1,0,0,20,2298
BV/2017-Preiner-keymaera/vsl.proof-node1722.smt2,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,0,0,1,3,0,0,0,0,0,0,0,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2,0,0,0,0,1,0,1,18,2295
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node709146.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,4,0,8,0,0,1,0,1,21,2841
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node291962.smt2,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,4,0,6,0,0,1,0,2,20,2836
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node631857.smt2,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,4,0,8,0,0,1,0,1,21,2932
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node292166.smt2,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,4,0,7,0,0,1,0,1,20,2860
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node369871.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,4,0,6,0,0,1,0,1,19,2828
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node54870.smt2,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0,0,4,0,0,0,0,0,0,2,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,2,0,3,0,0,1,0,1,24,3096
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node195048.smt2,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,4,0,7,0,0,1,0,1,20,2843
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node1479.smt2,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,2,0,4,0,0,1,0,1,22,2345
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node386295.smt2,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,4,0,7,0,0,1,0,1,20,2868
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node369234.smt2,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,2,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,4,0,5,0,0,1,0,1,19,2760
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node475811.smt2,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,4,0,7,0,0,1,0,1,21,2734
